23:35:04.189 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
23:35:08.674 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:HTML"  time=0ms
23:35:08.674 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:IL created
23:35:08.674 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:IL" time=0ms
23:35:08.674 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:IL"  time=0ms
23:35:08.674 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:JS created
23:35:08.674 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:JS" time=0ms
23:35:08.674 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:JS"  time=0ms
23:35:08.674 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:JSON created
23:35:08.674 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:JSON" time=0ms
23:35:08.674 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:JSON"  time=0ms
23:35:08.674 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:JSX created
23:35:08.674 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:JSX" time=0ms
23:35:08.674 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:JSX"  time=0ms
23:35:08.674 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:ANY created
23:35:08.674 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:ANY" time=0ms
23:35:08.674 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:ANY"  time=0ms
23:35:08.674 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:MSBuild created
23:35:08.674 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:MSBuild" time=0ms
23:35:08.674 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:MSBuild"  time=0ms
23:35:08.674 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:MSTestAccessor created
23:35:08.675 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:MSTestAccessor" time=0ms
23:35:08.675 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:MSTestAccessor"  time=0ms
23:35:08.675 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:NAnt created
23:35:08.675 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:NAnt" time=0ms
23:35:08.675 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:NAnt"  time=0ms
23:35:08.675 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:Proto created
23:35:08.675 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:Proto" time=0ms
23:35:08.675 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:Proto"  time=0ms
23:35:08.675 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:RAZOR_COMPONENT created
23:35:08.675 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:RAZOR_COMPONENT" time=0ms
23:35:08.675 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:RAZOR_COMPONENT"  time=0ms
23:35:08.675 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:RAZOR_CSHARP created
23:35:08.675 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:RAZOR_CSHARP" time=0ms
23:35:08.675 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:RAZOR_CSHARP"  time=0ms
23:35:08.675 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:RAZOR created
23:35:08.676 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:RAZOR" time=0ms
23:35:08.676 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:RAZOR"  time=0ms
23:35:08.676 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:RESJSON created
23:35:08.676 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:RESJSON" time=0ms
23:35:08.676 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:RESJSON"  time=0ms
23:35:08.676 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:Resw created
23:35:08.676 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:Resw" time=0ms
23:35:08.676 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:Resw"  time=0ms
23:35:08.676 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:Resx created
23:35:08.676 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:Resx" time=0ms
23:35:08.676 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:Resx"  time=0ms
23:35:08.676 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:Skin created
23:35:08.676 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:Skin" time=0ms
23:35:08.676 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:Skin"  time=0ms
23:35:08.676 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:TSX created
23:35:08.676 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:TSX" time=0ms
23:35:08.676 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:TSX"  time=0ms
23:35:08.676 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:TS created
23:35:08.677 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:TS" time=0ms
23:35:08.677 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:TS"  time=0ms
23:35:08.677 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:UNKNOWN created
23:35:08.677 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:UNKNOWN" time=0ms
23:35:08.677 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:UNKNOWN"  time=0ms
23:35:08.677 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:UNKNOWN_TEXTUAL created
23:35:08.677 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:UNKNOWN_TEXTUAL" time=0ms
23:35:08.677 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:UNKNOWN_TEXTUAL"  time=0ms
23:35:08.677 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:VBASIC created
23:35:08.678 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:VBASIC" time=0ms
23:35:08.678 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:VBASIC"  time=0ms
23:35:08.678 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:VBS created
23:35:08.678 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:VBS" time=0ms
23:35:08.678 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:VBS"  time=0ms
23:35:08.678 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:Web.Config created
23:35:08.678 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:Web.Config" time=0ms
23:35:08.678 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:Web.Config"  time=0ms
23:35:08.678 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:XAML created
23:35:08.678 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:XAML" time=0ms
23:35:08.678 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:XAML"  time=0ms
23:35:08.678 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:XML created
23:35:08.678 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:XML" time=0ms
23:35:08.678 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:XML"  time=0ms
23:35:08.678 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:XSD created
23:35:08.678 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:XSD" time=0ms
23:35:08.678 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:XSD"  time=0ms
23:35:08.678 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:BINARY created
23:35:08.678 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:BINARY" time=0ms
23:35:08.678 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:BINARY"  time=0ms
23:35:08.678 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:Nuspec created
23:35:08.679 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:Nuspec" time=0ms
23:35:08.679 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:Nuspec"  time=0ms
23:35:08.679 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:JSON_NEW created
23:35:08.679 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:JSON_NEW" time=0ms
23:35:08.679 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:JSON_NEW"  time=0ms
23:35:08.679 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:FBX created
23:35:08.679 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:FBX" time=0ms
23:35:08.679 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:FBX"  time=0ms
23:35:08.679 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:Meta created
23:35:08.679 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:Meta" time=0ms
23:35:08.679 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:Meta"  time=0ms
23:35:08.679 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:UnityYaml created
23:35:08.679 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:UnityYaml" time=0ms
23:35:08.679 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:UnityYaml"  time=0ms
23:35:08.679 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:ASMDEF created
23:35:08.679 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:ASMDEF" time=0ms
23:35:08.679 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:ASMDEF"  time=0ms
23:35:08.679 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:ASMREF created
23:35:08.679 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:ASMREF" time=0ms
23:35:08.679 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:ASMREF"  time=0ms
23:35:08.679 |V| ComponentStorage              | JetPool(S) Temp#6:25 | ProjectFileType:YAML created
23:35:08.680 |V| ComponentContainersStatistics | JetPool(S) Temp#6:25 | <Finish> "ComponentContainer.ProjectFileType:YAML" time=0ms
23:35:08.680 |V| ComponentStorage              | JetPool(S) Temp#6:25 | <Measured> "Compose: ProjectFileType:YAML"  time=0ms
23:35:08.685 |V| RiderApplicationRuntime       | :14                | Runtime calculation finished
23:35:08.685 |V| RiderApplicationRuntime       | :14                | <Measured> "RiderApplicationRuntime.UpdateFromSettings"  time=404ms
23:35:08.686 |V| ComponentStorage              | :1                 | PostfixTemplates created
23:35:08.686 |V| CatalogComponentSource        | :1                 | Created a CatalogComponentSource for container “Container: PostfixTemplates”. To trace eligible components set, enable TRACE level for this log category (JetBrains.Application.Extensibility.CatalogComponentSource).
23:35:08.692 |V| ComponentContainersStatistics | :1                 | <Finish> "ComponentContainer.PostfixTemplates" time=5ms
23:35:08.692 |V| ComponentStorage              | :1                 | <Measured> "Compose: PostfixTemplates"  time=6ms
23:35:08.724 |V| ComponentStorage              | :1                 | FeatureParts created
23:35:08.725 |V| CatalogComponentSource        | :1                 | Created a CatalogComponentSource for container “Container: FeatureParts”. To trace eligible components set, enable TRACE level for this log category (JetBrains.Application.Extensibility.CatalogComponentSource).
23:35:09.191 |V| ComponentContainersStatistics | :1                 | <Finish> "ComponentContainer.FeatureParts" time=465ms
23:35:09.191 |V| ComponentContainersStatistics | :1                 | <Measured> "ComponentContainer[FeatureParts]"  value=465ms
23:35:09.191 |V| ComponentStorage              | :1                 | <Measured> "Compose: FeatureParts"  time=466ms
